package_name,ecosystem,cve_id,severity,cvss_score,description,published_date,affected_projects
Twisted,pypi,GHSA-h96w-mmrf-2h6v,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Improper Input Validation in Twisted,2020-03-31T15:42:42Z,0
Twisted,pypi,GHSA-p5xh-vx83-mxcj,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HTTP Request Smuggling in Twisted,2020-03-31T15:40:12Z,0
couchbase,pypi,GHSA-9266-j9v3-q4j5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Couchbase Sync Gateway admin credentials not verified when using X.509 client cert authentication,2022-06-11T00:00:36Z,0
petl,pypi,GHSA-f5gc-p5m3-v347,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,XXE in petl,2020-12-02T18:28:30Z,0
pysha3,pypi,GHSA-6w4m-2xhg-2658,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Buffer overflow in sponge queue functions,2023-04-26T17:39:58Z,0
pymysql,pypi,GHSA-v9hf-5j83-6xpp,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PyMySQL SQL Injection vulnerability,2024-05-21T18:31:23Z,0
django,pypi,GHSA-qcgg-j2x8-h9g8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:L,Django has a potential denial-of-service vulnerability in IPv6 validation,2025-01-14T21:31:47Z,0
django,pypi,GHSA-wqfg-m96j-85vm,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:L,Django Potential Denial of Service (DoS) on Windows ,2025-04-02T15:31:37Z,0
twisted,pypi,GHSA-c8m8-j448-xjx7,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:L,twisted.web has disordered HTTP pipeline response,2024-07-29T16:33:11Z,0
sanic,pypi,GHSA-8cw9-5hmv-77w6,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:L,sanic vulnerable to Path Traversal when using `app.static` if using encoded `%2F` URLs,2022-08-06T05:21:19Z,0
Twisted,pypi,GHSA-c8m8-j448-xjx7,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:L,twisted.web has disordered HTTP pipeline response,2024-07-29T16:33:11Z,0
django,pypi,GHSA-vjjp-9r83-22rc,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,Django Directory Traversal via ssi template tag,2022-05-17T04:56:46Z,0
vllm,pypi,GHSA-hj4w-hm2g-p6w5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,vLLM Vulnerable to Remote Code Execution via Mooncake Integration,2025-04-29T14:52:29Z,0
waitress,pypi,GHSA-73m2-3pwg-5fgc,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:N/A:H,Catastrophic backtracking in regex allows Denial of Service in Waitress,2020-02-04T03:07:31Z,0
twisted,pypi,GHSA-vg46-2rrj-3647,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,Twisted vulnerable to NameVirtualHost Host header injection,2022-10-26T22:08:39Z,0
pyspark,pypi,GHSA-43xg-8wmj-cw8h,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,Apache Spark vulnerable to Log Injection,2022-11-01T19:00:29Z,0
Twisted,pypi,GHSA-vg46-2rrj-3647,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,Twisted vulnerable to NameVirtualHost Host header injection,2022-10-26T22:08:39Z,0
nbdime,pypi,GHSA-p6rw-44q7-3fw4,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,Stored XSS in Jupyter nbdime,2021-11-08T18:09:27Z,0
vllm,pypi,GHSA-j828-28rj-hfhp,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,vLLM vulnerable to Regular Expression Denial of Service,2025-05-28T17:50:06Z,0
waitress,pypi,GHSA-f5x9-8jwc-25rw,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,Uncaught Exception (due to a data race) leads to process termination in Waitress,2022-06-02T20:37:48Z,0
vllm,pypi,GHSA-6fvq-23cw-5628,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,vLLM: Resource-Exhaustion (DoS) through Malicious Jinja Template in OpenAI-Compatible Server,2025-10-07T21:35:22Z,0
vllm,pypi,GHSA-6qc9-v4r8-22xg,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,vLLM DOS: Remotely kill vllm over http with invalid JSON schema,2025-05-28T19:41:53Z,0
vllm,pypi,GHSA-9hcf-v7m4-6m2j,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,vLLM allows clients to crash the openai server with invalid regex,2025-05-28T19:42:12Z,0
vllm,pypi,GHSA-hf3c-wxg2-49q9,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,vLLM vulnerable to Denial of Service by abusing xgrammar cache,2025-04-15T21:21:04Z,0
vllm,pypi,GHSA-mgrm-fgjv-mhv8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,vLLM denial of service via outlines unbounded cache on disk,2025-03-19T15:52:26Z,0
vllm,pypi,GHSA-vc6m-hm49-g9qg,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,phi4mm: Quadratic Time Complexity in Input Token Processing​ leads to denial of service,2025-04-29T16:43:10Z,0
vllm,pypi,GHSA-vrq3-r879-7m65,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,vLLM Tool Schema allows DoS via Malformed pattern and type Fields,2025-05-28T19:42:32Z,0
vllm,pypi,GHSA-w6q7-j642-7c25,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"vLLM has a Regular Expression Denial of Service (ReDoS, Exponential Complexity) Vulnerability in `pythonic_tool_parser.py`",2025-05-28T17:49:33Z,0
uri-js,npm,GHSA-333w-rxj3-f55r,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,Regular Expression Denial Of Service in uri-js,2018-07-24T20:00:30Z,0
zenml,pypi,GHSA-vf7j-cmrj-pmmm,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,ZenML Server Remote Privilege Escalation Vulnerability,2024-02-27T15:30:33Z,0
django,pypi,GHSA-625g-gx8c-xcmg,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,Django Middleware Enables Session Hijacking,2022-05-14T02:09:22Z,0
django,pypi,GHSA-hvmf-r92r-27hr,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,Django allows unintended model editing,2019-12-04T21:26:28Z,0
django,pypi,GHSA-r7w6-p47g-vj53,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,Django Data leakage via admin history log,2022-05-05T02:48:46Z,0
docarray,pypi,GHSA-j9wp-865g-rf48,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,docarray prototype pollution,2025-05-25T15:30:32Z,0
django,pypi,GHSA-fwr5-q9rx-294f,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,Improper query string handling in Django,2018-07-23T19:51:40Z,0
codecov,pypi,GHSA-h3qr-fjhm-jphw,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,Codecov does not sanitize gcov arguments,2022-07-14T00:00:23Z,0
follow-redirects,npm,GHSA-cxjh-pqwp-8mfp,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,follow-redirects' Proxy-Authorization header kept across hosts,2024-03-14T17:19:42Z,0
pyspark,pypi,GHSA-4x9r-j582-cgr8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:H,Apache Spark UI can allow impersonation if ACLs enabled,2022-07-19T00:00:29Z,0
transformers,pypi,PYSEC-2023-300,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Deserialization of Untrusted Data in GitHub repository huggingface/transformers prior to 4.36.,2023-12-19T13:15:00Z,0
vllm,pypi,GHSA-79j6-g2m3-jgfw,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,vLLM has remote code execution vulnerability in the tool call parser for Qwen3-Coder,2025-08-21T14:46:51Z,0
pyspark,pypi,GHSA-59hw-j9g6-mfg3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Apache Spark UI vulnerable to Command Injection,2023-05-02T09:30:17Z,0
django,pypi,GHSA-3gh2-xw74-jmcw,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,SQL injection in Django,2020-06-05T14:52:07Z,0
django,pypi,GHSA-p3fp-8748-vqfq,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:L,Django vulnerable to Allocation of Resources Without Limits or Throttling,2025-03-06T21:31:26Z,0
zenml,pypi,PYSEC-2024-247,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,"A directory traversal vulnerability exists in the zenml-io/zenml repository, specifically within the /api/v1/steps endpoint. Attackers can exploit this vulnerability by manipulating the 'logs' URI path in the request to fetch arbitrary file content, bypassing intended access restrictions. The vulnerability arises due to the lack of validation for directory traversal patterns, allowing attackers to access files outside of the restricted directory.",2024-04-16T00:15:11Z,0
pyspark,pypi,GHSA-329j-jfvr-rhr6,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,Apache Spark vulnerable to Improper Privilege Management,2023-04-17T09:30:23Z,0
zenml,pypi,GHSA-vwgf-7f9h-h499,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:N/A:N,Cross site scripting in zenml,2024-06-06T21:30:36Z,0
zenml,pypi,PYSEC-2024-170,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,"A stored Cross-Site Scripting (XSS) vulnerability was identified in the zenml-io/zenml repository, specifically within the 'logo_url' field. By injecting malicious payloads into this field, an attacker could send harmful messages to other users, potentially compromising their accounts. The vulnerability affects version 0.55.3 and was fixed in version 0.56.2. The impact of exploiting this vulnerability could lead to user account compromise.",2024-06-06T19:15:53Z,0
zenml,pypi,PYSEC-2024-169,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,"An improper authorization vulnerability exists in the zenml-io/zenml repository, specifically within the API PUT /api/v1/users/id endpoint. This vulnerability allows any authenticated user to modify the information of other users, including changing the `active` status of user accounts to false, effectively deactivating them. This issue affects version 0.55.3 and was fixed in version 0.56.2. The impact of this vulnerability is significant as it allows for the deactivation of admin accounts, potentially disrupting the functionality and security of the application.",2024-06-06T19:15:53Z,0
django,pypi,GHSA-68w8-qjq3-2gfm,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,Path Traversal in Django,2021-06-10T17:21:00Z,0
litellm,pypi,GHSA-7ggm-4rjg-594w,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,litellm passes untrusted data to `eval` function without sanitization,2024-05-18T00:30:42Z,0
django,pypi,GHSA-vm8q-m57g-pff3,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,Regular expression denial-of-service in Django,2024-03-15T21:30:43Z,0
serve-static,npm,GHSA-c3x7-gjmx-r2ff,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,Open Redirect in serve-static,2020-08-31T22:57:02Z,0
bottle,pypi,GHSA-qhx9-7hx7-cp4r,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:H,bottle HTTP Request smuggling,2021-04-07T21:05:21Z,0
zenml,pypi,PYSEC-2024-254,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N,"A session fixation vulnerability exists in the zenml-io/zenml application, where JWT tokens used for user authentication are not invalidated upon logout. This flaw allows an attacker to bypass authentication mechanisms by reusing a victim's JWT token.",2024-04-16T00:15:11Z,0
express,npm,GHSA-qw6h-vgh9-j6wx,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:L,express vulnerable to XSS via response.redirect(),2024-09-10T19:41:04Z,0
send,npm,GHSA-m6fv-jmcg-4jfg,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:L,send vulnerable to template injection that can lead to XSS,2024-09-10T19:42:41Z,0
serve-static,npm,GHSA-cm22-4g7w-348p,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:L,serve-static vulnerable to template injection that can lead to XSS,2024-09-10T19:42:33Z,0
vllm,pypi,GHSA-rh4j-5rhw-hr54,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,vllm: Malicious model to RCE by torch.load in hf_model_weights_iterator,2025-01-27T20:50:30Z,0
pymongo,pypi,GHSA-m87m-mmvp-v9qm,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:N/A:L,PyMongo Out-of-bounds Read in the bson module ,2024-06-05T15:30:39Z,0
paddlepaddle,pypi,GHSA-8wfh-qxxv-3q8c,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H,Use after free in PaddlePaddle,2023-07-26T12:30:28Z,0
paddlepaddle,pypi,GHSA-hh7p-hvm3-rg88,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H,Heap buffer overflow in PaddlePaddle,2023-07-26T12:30:28Z,0
debug,npm,GHSA-gxpj-cx7g-858c,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,Regular Expression Denial of Service in debug,2018-08-09T20:18:07Z,0
braces,npm,GHSA-g95f-p29q-9xw4,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,Regular Expression Denial of Service in braces,2019-06-06T15:30:30Z,0
eventlet,pypi,GHSA-3rq5-2g8h-59hc,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Potential DoS via the Tudoor mechanism in eventlet and dnspython,2024-04-11T15:30:48Z,0
ujson,pypi,GHSA-fm67-cv37-96ff,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Potential double free of buffer during string decoding,2022-07-05T21:05:59Z,0
llama-index,pypi,GHSA-jvpf-xf32-2w4q,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,LlamaIndex Uncontrolled Resource Consumption vulnerability,2025-03-20T12:32:44Z,0
llama-index,pypi,PYSEC-2025-11,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,"A vulnerability in the `KnowledgeBaseWebReader` class of the run-llama/llama_index repository, version latest, allows an attacker to cause a Denial of Service (DoS) by controlling a URL variable to contain the root URL. This leads to infinite recursive calls to the `get_article_urls` method, exhausting system resources and potentially crashing the application.",2025-03-20T10:15:31Z,0
dnspython,pypi,GHSA-3rq5-2g8h-59hc,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Potential DoS via the Tudoor mechanism in eventlet and dnspython,2024-04-11T15:30:48Z,0
opencv-python-headless,pypi,GHSA-hxfw-jm98-v4mq,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Divide By Zero in OpenCV.,2021-10-12T22:21:56Z,0
django,pypi,GHSA-9v8h-57gv-qch6,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Django vulnerable to Denial of Service via i18n middleware component,2022-05-01T18:36:08Z,0
django,pypi,GHSA-h8gc-pgj2-vjm3,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Django Denial-of-service in django.utils.text.Truncator,2023-11-03T06:36:30Z,0
django,pypi,GHSA-xxj9-f6rv-m3x4,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Django denial-of-service attack in the intcomma template filter,2024-02-07T00:30:25Z,0
js-yaml,npm,GHSA-2pr6-76vf-7546,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,Denial of Service in js-yaml,2019-06-05T14:35:29Z,0
django,pypi,GHSA-rrqc-c2jx-6jgv,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,Django allows enumeration of user e-mail addresses,2024-10-08T18:33:13Z,0
waitress,pypi,PYSEC-2024-210,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,"Waitress is a Web Server Gateway Interface server for Python 2 and 3. A remote client may send a request that is exactly recv_bytes (defaults to 8192) long, followed by a secondary request using HTTP pipelining. When request lookahead is disabled (default) we won't read any more requests, and when the first request fails due to a parsing error, we simply close the connection. However when request lookahead is enabled, it is possible to process and receive the first request, start sending the error message back to the client while we read the next request and queue it. This will allow the secondary request to be serviced by the worker thread while the connection should be closed. Waitress 3.0.1 fixes the race condition. As a workaround, disable channel_request_lookahead, this is set to 0 by default disabling this feature.",2024-10-29T15:15:11Z,0
ajv,npm,GHSA-v88g-cgmw-v5xw,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,Prototype Pollution in Ajv,2022-02-10T23:30:59Z,0
minimist,npm,GHSA-vh95-rmgr-6w4m,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,Prototype Pollution in minimist,2020-04-03T21:48:32Z,0
django,pypi,GHSA-wpjr-j57x-wxfw,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,Data leakage via cache key collision in Django,2020-06-05T16:20:44Z,0
follow-redirects,npm,GHSA-pw2r-vq6v-hr8c,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,Exposure of Sensitive Information to an Unauthorized Actor in follow-redirects,2022-02-10T00:00:31Z,0
lxml-html-clean,pypi,GHSA-5jfw-gq64-q45f,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:H,HTML Cleaner allows crafted scripts in special contexts like svg or math to pass through,2024-11-19T21:07:59Z,0
ecdsa,pypi,GHSA-wj6h-64fc-37mp,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,Minerva timing attack on P-256 in python-ecdsa,2024-01-22T21:35:27Z,0
django,pypi,GHSA-q7q2-qf2q-rw3w,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,Django Vulnerable to Cache Poisoning,2022-05-17T03:07:00Z,0
gitpython,pypi,GHSA-hcpj-qp55-gfph,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,GitPython vulnerable to Remote Code Execution due to improper user input validation,2022-12-06T06:30:17Z,0
twisted,pypi,GHSA-c2jg-hw38-jrqq,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,Inconsistent Interpretation of HTTP Requests in twisted.web,2022-04-04T21:29:41Z,0
pyopenssl,pypi,GHSA-p28m-34f6-967q,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,PyOpenSSL Use-After-Free vulnerability,2018-10-10T16:10:38Z,0
Twisted,pypi,GHSA-c2jg-hw38-jrqq,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,Inconsistent Interpretation of HTTP Requests in twisted.web,2022-04-04T21:29:41Z,0
http-proxy-middleware,npm,GHSA-4www-5p9h-95mh,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:L,"http-proxy-middleware can call writeBody twice because ""else if"" is not used",2025-04-15T03:30:34Z,0
django,pypi,GHSA-7xr5-9hcq-chf9,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,Django Improper Output Neutralization for Logs vulnerability,2025-06-05T03:30:58Z,0
http-proxy-middleware,npm,GHSA-9gqv-wp59-fq42,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,http-proxy-middleware allows fixRequestBody to proceed even if bodyParser has failed,2025-04-15T03:30:34Z,0
express,npm,GHSA-cm5g-3pgc-8rg4,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:N,Express ressource injection,2024-10-29T18:30:37Z,0
vllm,pypi,GHSA-rm76-4mrf-v9r8,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:L/A:N,vLLM uses Python 3.12 built-in hash() which leads to predictable hash collisions in prefix cache,2025-02-06T20:00:05Z,0
vllm,pypi,GHSA-4qjh-9fv9-r85r,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:N/A:N,Potential Timing Side-Channel Vulnerability in vLLM’s Chunk-Based Prefix Caching,2025-05-28T18:02:24Z,0
zenml,pypi,GHSA-j3vq-pmp5-r5xj,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:N/A:H,Missing ratelimit on passwrod resets in zenml,2024-11-14T18:30:37Z,0
brace-expansion,npm,GHSA-v6h2-p8h4-qcjw,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,brace-expansion Regular Expression Denial of Service vulnerability,2025-06-09T21:30:51Z,0
django,pypi,GHSA-q95w-c7qg-hrff,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N,Django vulnerable to partial directory traversal via archives,2025-10-01T21:31:22Z,0
litellm,pypi,GHSA-qqcv-vg9f-5rr3,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,litellm vulnerable to improper access control in team management,2024-06-27T21:32:08Z,0
vllm,pypi,GHSA-c65p-x677-fgj6,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:L,vLLM has a Weakness in MultiModalHasher Image Hashing Implementation,2025-05-28T18:03:41Z,0
pycryptodome,pypi,GHSA-j225-cvw7-qrx7,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,PyCryptodome and pycryptodomex side-channel leakage for OAEP decryption,2024-01-05T06:30:19Z,0
vllm,pypi,GHSA-3f6c-7fw2-ppm4,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:H,vLLM is vulnerable to Server-Side Request Forgery (SSRF) through `MediaConnector` class,2025-10-07T22:14:15Z,0
json5,npm,GHSA-9c47-m6qq-7p4h,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:L/A:H,Prototype Pollution in JSON5 via Parse Method,2022-12-29T01:51:03Z,0
waitress,pypi,GHSA-968f-66r5-5v74,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:L/I:H/A:N,HTTP Request Smuggling in Waitress: Invalid whitespace characters in headers (Follow-up),2020-01-06T18:44:21Z,0
waitress,pypi,GHSA-g2xc-35jw-c63p,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N,HTTP Request Smuggling: Invalid Transfer-Encoding in Waitress,2019-12-20T23:04:18Z,0
waitress,pypi,GHSA-pg36-wpm5-g57p,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N,HTTP Request Smuggling: LF vs CRLF handling in Waitress,2019-12-20T23:03:57Z,0
django,pypi,GHSA-6w2r-r2m5-xq5w,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N,Django is subject to SQL injection through its column aliases,2025-09-08T18:31:31Z,0
django,pypi,GHSA-hpr9-3m2g-3j9p,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N,Django vulnerable to SQL injection in column aliases,2025-10-01T21:31:21Z,0
dns-packet,npm,GHSA-3wcq-x3mq-6r9p,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:L,Potential memory exposure in dns-packet,2021-05-24T19:51:04Z,0
zenml,pypi,GHSA-c546-8jmq-hprj,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:U/C:N/I:L/A:L,Race condition in zenml,2024-06-06T21:30:36Z,0
zenml,pypi,PYSEC-2024-105,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:U/C:N/I:L/A:L,"A race condition vulnerability exists in zenml-io/zenml versions up to and including 0.55.3, which allows for the creation of multiple users with the same username when requests are sent in parallel. This issue was fixed in version 0.55.5. The vulnerability arises due to insufficient handling of concurrent user creation requests, leading to data inconsistencies and potential authentication problems. Specifically, concurrent processes may overwrite or corrupt user data, complicating user identification and posing security risks. This issue is particularly concerning for APIs that rely on usernames as input parameters, such as PUT /api/v1/users/test_race, where it could lead to further complications.",2024-06-06T19:15:00Z,0
feedgen,pypi,GHSA-g8q7-xv52-hf9f,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,Feedgen Vulnerable to XML Denial of Service Attacks,2020-01-28T22:37:50Z,0
